duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate
0,tcp,http,SF,238,5120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,4,1,1
0,tcp,http,SF,191,934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,17,1,1
0,tcp,daytime,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,18,1,1
0,udp,domain_u,SF,43,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,4,1,1
0,tcp,http,SF,287,1281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,33,0,0
0,tcp,http,SF,344,1451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,15,1,1
0,tcp,klogin,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,12,1,1
0,tcp,http,SF,211,1834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0
0,tcp,http,SF,279,8936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0,0
0,tcp,http,SF,257,1065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,110,0,0
0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,5,1,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,7,1,1
0,tcp,ftp_data,SF,6932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,http,SF,297,1768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,15,0,0
2,tcp,ftp_data,SF,2280318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0
0,tcp,http,SF,194,904,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,15,0,0
0,tcp,http,SF,293,819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,6,1,1
3995,tcp,X11,SF,491004,68700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,1,1
0,udp,other,SF,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,tcp,http,SF,253,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0
0,tcp,http,SF,217,1020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,16,0,0
37912,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,6,1,1
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,24,1,1
29,tcp,ftp,SF,1191,3373,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,8,1,1
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0
0,tcp,http,SF,229,1005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,66,0.6,0
0,tcp,http,SF,216,5864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,ldap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,22,1,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,6,1,1
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2,1,1
0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,4,1,1
0,udp,domain_u,SF,45,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,290,0,0
0,tcp,http,SF,228,3766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,10,1,1
0,tcp,http,SF,298,1197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,ssh,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,5,1,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,20,1,1
0,tcp,http,SF,298,3579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19,0,0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,6,0,0
0,tcp,ldap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,16,1,1
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,214,0,0
0,tcp,http,SF,214,19134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0
0,tcp,http,SF,236,1695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0
0,tcp,http,SF,299,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,29,0,0
0,tcp,http,SF,314,2193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,http,SF,314,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,33,0,0
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
1,tcp,smtp,SF,1144,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
6,tcp,finger,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,18,1,1
0,tcp,http,SF,248,1374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0
0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,3,1,1
0,tcp,http,SF,192,36186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,179,0,0
0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,1,1
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0
0,tcp,netstat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,1,1
0,tcp,http,SF,324,477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,48,0,0
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,0,0
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
0,udp,domain_u,SF,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,17,1,1
0,tcp,discard,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,0,0
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,SF,272,2674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0
0,tcp,http,SF,217,1035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,0,0
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,ftp_data,SF,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,name,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,4,1,1
0,icmp,urp_i,SF,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,14,1,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,6,1,1
0,tcp,http,SF,308,7003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33
0,tcp,ldap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,17,1,1
0,tcp,http,SF,229,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,7,1,1
0,tcp,http,SF,336,3207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,17,0,0
0,udp,domain_u,SF,45,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,265,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,11,1,1
0,udp,domain_u,SF,45,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,277,0,0
0,udp,domain_u,SF,44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0
0,tcp,http,SF,285,671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0.05,0.05
0,tcp,http,SF,310,8502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,3,1,1
1,tcp,smtp,SF,1184,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,17,1,1
0,tcp,http,SF,144,9534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,icmp,ecr_i,SF,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2,tcp,ftp,SF,1227,2449,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
7,tcp,telnet,SF,103,999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,14,0,0
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
0,tcp,http,SF,168,1674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0.5,0.09
0,tcp,http,SF,291,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0,0
0,udp,domain_u,SF,42,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,154,0,0
0,tcp,ssh,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,20,1,1
0,tcp,http,SF,255,1249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0
0,tcp,http,SF,200,2224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0
0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,13,1,1
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0
0,tcp,ldap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,1,1
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0
0,tcp,finger,SF,6,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,SF,306,1157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,20,0,0
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,1
0,tcp,http,SF,309,757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0,0
2629,udp,other,SF,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.04,0
0,tcp,http,SF,220,1963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0,0
0,udp,domain_u,SF,46,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,154,0,0
3,tcp,smtp,SF,2289,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,SF,315,289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,24,0,0
0,tcp,http,SF,300,1588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0
0,tcp,finger,SF,9,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,SF,285,18555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,14,1,1
0,udp,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0
0,tcp,http,SF,193,767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,0,0
0,tcp,iso_tsap,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,19,0,0
0,tcp,http,SF,340,780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,udp,domain_u,SF,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0
0,tcp,netbios_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,20,1,1
0,tcp,ftp_data,SF,1339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,1,1
0,tcp,smtp,SF,862,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,ftp_data,SF,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0
0,tcp,http,SF,297,1688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0
5,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,domain,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,22,1,1
0,tcp,http,SF,224,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0
0,tcp,smtp,SF,1201,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1,0.11,0
0,tcp,pop_2,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,9,1,1
0,tcp,sunrpc,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,2,1,1
0,tcp,http,SF,221,943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0
0,tcp,http,SF,322,9457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0
0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,12,1,1
0,tcp,smtp,SF,637,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,1
0,tcp,http_443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,6,1,1
0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,11,1,1
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13,1,1
0,tcp,http,SF,307,9185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,28,0,0
0,tcp,http,SF,286,8188,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,16,1,1
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,0,0
13678,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1530,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,25,1,1
0,tcp,http,SF,222,4675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,12,1,1
542,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,1,1
0,tcp,http,SF,219,1177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,20,0,0
0,udp,domain_u,SF,45,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,235,0,0
0,tcp,http,SF,229,12598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0
1125,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,SF,196,14123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0
0,udp,domain_u,SF,45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,154,0,0
11481,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,SF,240,724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,36,0,0
0,tcp,netstat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,3,1,1
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,1,1
0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,9,1,1
0,tcp,http,SF,215,2664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
0,tcp,nntp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,7,1,1
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,10,1,1
6163,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
0,tcp,http,SF,266,2535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,29,0,0
0,tcp,netbios_dgm,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,5,1,1
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0.93,1
0,tcp,ftp_data,SF,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,2,0,0
0,tcp,auth,SF,10,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,4,1,1
0,tcp,http,SF,230,3662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,8,1,1
15,tcp,smtp,SF,1362,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,gopher,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,1,1,1
0,udp,domain_u,SF,44,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,0,0
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0
0,tcp,http,SF,358,3781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,9,1,1
0,tcp,domain,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,9,0,0
0,tcp,http,SF,220,715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0
0,tcp,http,SF,318,8230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,SF,159,347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,14,1,1
18438,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1,tcp,smtp,SF,1307,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,udp,domain_u,SF,45,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0
0,tcp,http,SF,222,1447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,16,1,1
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,11,1,1
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
0,tcp,http,SF,341,5468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,26,0,0.04
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.5,0.12
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,0,0
0,tcp,exec,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,20,0,0
0,tcp,http,SF,327,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,1,1
0,tcp,http,SF,367,3008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0
0,tcp,http,SF,217,1850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0
0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,20,1,1
0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,11,1,1
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,1
1,tcp,smtp,SF,1643,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,tcp,http,SF,225,36985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0
0,udp,domain_u,SF,44,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,60,0,0
9375,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,tcp,http,SF,251,4014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0
0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,8,1,1
0,tcp,http,SF,251,352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,15,1,1
